fid,GRID_ID.x,GRID_ID.y,mean_elevation,mean_severity,mean_VPD,mean_VPD_ano,mean_VPD_yod1,mean_prec,mean_temp,mean_prec_total,mean_temp_total,mean_recovery_rate,mean_percent_recovered,mean_bare,dominant_forest_type,geolocation,mean_pre_dist_tree_cover,long,lat,pred,residuals,VPD_effect,elevation_effect,severity_effect,temp_effect,prec_effect,predist_treecov_effect,bareground_effect,predicted_recovery
110,Z-14,Z-14,830.88038277512,67.2268586013413,8004.02165111712,0.0760637981952538,0.230300108853696,1417.68096448287,17.6807192284034,14425.9097673334,17.9059549928731,5.31297709923664,51.1961722488038,12.6185730342774,broadleaved-dominant,eastern alps - south,49.2871021873271,4433928.26361181,2521079.36805121,48.3761459824148,2.82002626638901,0.537029250393463,-0.923393807263419,4.61583085683925,4.55652625135064,0.777329616700554,-1.30846402746625,-2.98841868416832,35.6280914204174
111,P-10,P-10,1557.64644351464,82.6652849097851,5288.27627063481,-0.0238582869312795,0.159489607165673,1487.96722392497,12.1994209541593,14873.8088149067,12.5620911098696,11.9873015873016,32.0083682008368,4.87571962550686,coniferous-dominant,western alps - north,44.715046370507,4226216.16187222,2615210.16834445,36.9996311018076,-4.99126290097074,0.22329279351509,0.558826935732244,-6.29452236516801,-4.81246090557778,0.833560909764012,-0.423295919286702,-0.410698242189778,33.9741240406941
112,I-9,I-9,891.75,75.2850491430122,7409.25555116289,0.186753442730846,0.162430425360799,1424.63563206615,16.3901325712812,14223.9127227783,16.5399330038013,4.61111111111111,75,1.12178851443497,coniferous-dominant,western alps - north,53.8741542799306,4088313.6487394,2618740.60852267,64.3839491980006,10.6160508019994,0.281151675265312,-1.17986267594512,-1.59267228529126,3.39560294334755,0.740289595025172,-2.40467023071214,12.461733189328,57.9292781726453
113,J-12,J-12,1208.39071566731,81.6015889195353,6883.31332002134,0.0374547774082138,0.0708940754678574,1095.76874223931,15.0270815932174,10942.7405195107,15.1823087093119,8.60392156862745,32.8820116054159,6.44549122482121,coniferous-dominant,western alps - north,46.8584897788372,4101362.41835,2567153.94005555,33.6955669831737,-0.813555377757872,-1.67297997260385,-1.42570609313685,-5.72288967849245,0.224491338985271,-0.397139620932432,-0.811850091451741,-1.23414544502781,31.9707107359728
114,O-7,O-7,666.482352941176,74.1244269217204,8217.99723579093,0.201285241668446,0.365124543641201,1828.74618754056,17.5680686261653,18262.6157397102,17.769741562726,6.13103448275862,64.7058823529412,2.39960118087187,coniferous-dominant,western alps - north,58.1417235906185,4202375.25730438,2666053.75182506,64.3909039873214,0.314978365619794,0.239496531674964,0.31797125843881,-0.348681799171328,4.52459038754897,0.410605058322201,-0.357307719958051,5.19908361255289,58.8130504632936
115,AA-13,AA-13,806.396907216495,69.474158661176,7599.69838374953,0.0243091083557452,0.192743677357884,1752.53205406608,17.3981247717749,17963.9957287975,17.6629542281053,5.6198347107438,49.4845360824742,9.27788501482216,broadleaved-dominant,eastern alps - south,49.5393583558604,4454946.24478321,2531361.34907551,46.0244302538399,3.46010582863431,-0.88965485864719,-0.791122203960875,3.94361790216089,4.48802146748324,0.490504048646372,-1.40237359153433,-3.50848408956682,44.8537159575736
116,T-12,T-12,1277.33161953728,73.0454807539452,6915.11431035043,-0.0963089813052458,0.0286644185153446,1278.08576171119,15.0844001186455,12778.2179978084,15.3776074732131,8.11210762331839,39.8457583547558,7.26533806441253,coniferous-dominant,eastern alps - central,47.2469479168085,4309451.99087222,2567153.94005555,42.3571786345588,-2.51142027980302,-2.78405498682016,-1.2015623009128,0.850650021930629,0.755379632161158,0.287964857403433,-0.854195231330036,-2.06174176576204,42.1311864145362
117,H-15,H-15,1490.11073253833,76.7462779113509,6333.77353058462,-0.0127834012681447,0.0559889241014615,1066.25093315242,13.6938011055014,10786.6808449584,13.874595929482,5.7621776504298,47.5298126064736,14.3005992675484,coniferous-dominant,western alps - north,39.7657532007823,4059744.50385,2495069.59764444,42.3283945072504,5.20141809922318,-2.05591779583975,0.038993925743865,-2.95885485872046,-3.0181664715821,-0.442700944300551,3.78202742831943,-2.41480251145067,23.4368955098388
118,AE-4,AE-4,715.082946635731,66.6367786912611,7043.03058651703,0.163735494124424,0.199900021914277,1729.77221427415,16.4578446924502,17318.7336378668,16.6200381677244,5.10791925465838,62.122969837587,6.04802752273047,coniferous-dominant,eastern alps - north,56.366509039308,4537968.36442673,2746966.34334184,58.6707893651099,3.45218047247712,1.0307848403834,-0.13330540829474,4.65872614476906,3.52328473165327,0.641188561764931,-0.882974286535216,-0.937302075969294,56.6127975179046
119,AK-9,AK-9,609.112039170507,65.070268230019,8715.53915557383,0.130260694839482,0.244307772428003,1182.13499178492,18.6348931898992,12154.8202388473,18.9245265933442,4.59581070597362,64.63133640553,4.04977392323138,coniferous-dominant,eastern alps - central,59.5658044219686,4663204.26415,2627224.2254,63.5091571461711,1.12217925935888,1.67862548427655,0.922694619095115,4.60549415067822,4.10293943743973,0.0373757304902319,-1.03461353007205,0.157618772705749,60.4000970713439
120,C-21,C-21,939.880017974835,82.7644757787925,9540.6227567517,0.0699542846666311,0.161787377203508,749.351004652188,18.0013189834351,7309.0304476022,18.1884853080382,10.7237221494102,29.089275014979,4.80392958318411,broadleaved-dominant,western alps - south,46.8279758631641,3955699.7176,2338886.85574444,25.8278443210394,3.26143069393961,0.26847544524561,-1.32264081325138,-6.35212057974415,4.56655982819378,-1.27468886288491,-0.808675235417921,-0.380801495745703,22.7374977939159
121,H-20,H-20,1631.99168975069,77.5449453008987,6971.39843150675,0.0251364470010626,0.442471625835174,838.874077974198,14.0464883390401,8424.66756679081,14.2117396318611,7.42070484581498,43.0747922437673,14.42001125358,mixed,western alps - south,31.3545782223516,4059744.50385,2374929.02694445,43.5830734017959,-0.508281158028552,-0.345059065856582,1.17978844490417,-3.57752026895486,-2.29195524537806,-0.955475809755216,9.8951237181261,-2.34879980997082,24.2301532240634
122,M-13,M-13,1433.93203883495,74.7167627087983,6299.23867369335,-0.0426849934267074,-0.0414175127623873,1463.19703405318,13.7330318889188,14783.9188940548,13.9696697916624,9.92592592592593,44.6601941747573,11.1284945990569,broadleaved-dominant,western alps - north,37.8523618731473,4163789.2901,2531111.76885556,44.1792884955578,0.480905679199438,-4.71018341052088,-0.350605641714298,-0.995629464095467,-2.82416822765307,0.825084508528728,5.71524553909545,-3.02972335763213,36.4067547440496
123,K-16,K-16,684.014925373134,63.1857130608412,9536.52005421633,0.0140223701345839,0.167252193478432,1243.5624419121,19.4073536683035,12615.446776787,19.6552488989935,6.65853658536585,40.9618573797678,12.5319281954522,broadleaved-dominant,western alps - north,53.8900946384747,4119161.23359967,2459676.92921409,57.3075530025414,-16.3456956227735,0.376660888401748,0.147839223451584,4.35670338516856,2.59904260851462,0.223230526909885,-2.39893835033895,-2.99314928142217,44.8511430363345
124,Y-4,Y-4,634.389748549323,70.8173764631058,7384.86153851552,0.0763154891668553,0.110390132045019,1373.82935277612,16.9352983142109,14081.4967296903,17.3745016784505,7.63245823389021,57.6402321083172,1.90106226215004,coniferous-dominant,eastern alps - north,61.4662453754353,4412856.80052103,2745931.07677015,62.0538070108491,-4.41357490253191,0.752786630182582,0.648177119504933,3.04737117760333,4.33747172984164,0.709787897301931,-3.05051539083745,7.89482865434599,54.6553520172119
125,AC-6,AC-6,1195.2524137931,74.6640914772521,6031.03639833189,0.127882708117926,0.209078120306466,1722.16740559875,13.8499985353776,17329.4391198983,14.0878591969768,6.2356067316209,47.5862068965517,2.82981894905518,coniferous-dominant,eastern alps - north,55.8182368812276,4496732.60615,2699308.56784444,46.3158449252596,1.27036197129211,1.2036556969059,-1.45486644188003,-0.938947382720906,-2.57096773072595,0.638955631765646,-1.24667866340675,3.21966351629922,42.3742723006228
126,O-9,O-9,1362.2371541502,71.7023048348963,5485.95581912221,0.0989309749936372,0.0874077138882554,1903.38536553482,12.9153761688563,19145.5693027059,13.1485485754151,7.20114942528736,49.0118577075099,6.9416318308766,coniferous-dominant,western alps - north,50.3704358415519,4205407.20462778,2627224.2254,41.2208173950318,7.79104031247804,-1.26932284542576,-0.787420105010632,2.25706488993854,-4.20189917070668,0.143722865169745,-1.7571180044935,-1.7085415431836,40.2958844629537
127,X-15,X-15,399.767346938776,66.6419075654496,11410.4213657364,0.159223406804448,0.261904361100905,1063.34133716577,21.6654445821605,10550.7391110946,21.848566682293,7.27303754266212,41.2244897959184,9.85748336548253,broadleaved-dominant,eastern alps - south,44.9448448551148,4393283.21648868,2497638.54158543,44.6139680837509,-3.38947828783251,1.73894537765599,3.27621204371891,4.65853057210049,-6.42690978724188,-0.506757924565916,-0.495990235073819,-3.40517582834386,41.4256881589297
128,J-17,J-17,922.717073170732,75.1425115422759,8598.7373854235,0.0283889139844269,0.256370983558079,983.294141743144,18.1710319405172,10085.2796370716,18.3498204721844,8.18181818181818,52.4390243902439,9.87250468722834,broadleaved-dominant,western alps - south,42.594456067185,4101362.41835,2447013.36935556,54.0272427988594,-1.58821840861545,1.73529001177927,-1.27681583111463,-1.44568317151932,4.53339432300312,-0.617649923596932,0.838817373965251,-3.40049096882574,50.7845367077751
129,G-21,G-21,1328.5069393718,79.0957145326671,7896.29432036761,0.0369472521793531,0.12535912521785,954.323306103482,15.6518645703398,9395.59154678802,15.8806345504544,9.53812224322621,33.8203067932798,11.4587035738601,coniferous-dominant,western alps - south,38.2949853589887,4038935.5466,2338886.85574444,30.8184978837538,3.00180890952599,-0.44391338825529,-0.967239062744834,-4.52138426177476,2.04887926542334,-0.756739062099662,5.30543810177685,-2.99729470986694,21.9200880432497
130,E-21,E-21,756.636847356169,80.5215708358568,10481.4746382779,0.00570622742300885,0.123515900104335,656.015889213202,19.3065849359174,6446.68309028164,19.5610111304731,11.9462365591398,25.8729630861324,6.0433372340816,broadleaved-dominant,western alps - south,46.5515760507944,3997317.6321,2338886.85574444,25.0756853787614,0.797277707370906,-0.4809889891635,-0.464947852331911,-5.20687218173308,2.85986922706796,-1.60755170525866,-0.779795544363322,-0.934280432670996,23.0148428937096
131,K-19,K-19,565.067901234568,61.7579164700531,9710.5785481205,0.0940050644530971,0.274319290880674,901.733885833563,20.1688000816456,9066.15377167125,20.3023007120303,6.01831501831502,67.9012345679012,8.04527666742714,broadleaved-dominant,western alps - south,43.5638576870494,4117038.23962205,2386022.54559371,60.3528308013301,7.54840376657111,0.695277919242014,1.42284910320828,4.13538599570752,0.341397245226355,-0.820199884738639,0.123955064857987,-2.90089805814419,61.3191582887231
132,S-10,S-10,1586.96401515152,78.9577727526996,5572.98773012449,0.116423354946539,0.282654951151926,1388.24987717527,12.5493803984946,13830.6034723629,12.6648031087016,7.38114754098361,32.9545454545455,4.15127612787438,coniferous-dominant,eastern alps - central,55.6266551418256,4288643.03362778,2603196.11125555,38.3421875908575,-5.38764213631208,1.62755114279066,0.799141177921482,-4.44877144002739,-4.72333397109124,0.647445544574888,-1.38071491334897,0.0485301525949016,35.1690615930706
133,AG-6,AG-6,1283.29029905179,72.2269361274874,5781.18219646939,0.108602426067252,0.254052505062729,1676.58768671481,13.3598019870522,16969.6620332703,13.6171202557717,5.54441776710684,49.2159008023341,2.68592745345978,coniferous-dominant,eastern alps - central,57.1269815327178,4579968.43515,2699308.56784444,48.8670668874076,0.348833914926438,1.72950237406498,-1.17697174551291,1.73004993630266,-3.49835500462746,0.708626317926561,-0.497533720519949,3.83513256254807,44.4332377247001
134,T-14,T-14,680.926923076923,73.8370505985017,8757.96397848875,0.0519154197209827,0.336483206773678,1358.63065930971,18.7695721210635,13689.5052518991,18.9535949207964,6.50505050505051,59.6153846153846,12.4646593439496,broadleaved-dominant,eastern alps - south,49.4317867108938,4309785.16076224,2519722.51302124,55.2357302784781,4.37965433690655,0.737804480181039,0.177231328403117,-0.0295418857665659,4.06534992333954,0.607768827213166,-1.36134651889565,-2.99553591749595,43.0044596872149
135,V-10,V-10,1398,77.9260947076534,6013.47188823042,0.0797562986842759,0.217267493688329,807.178406005428,12.1839070623801,8092.54143624098,12.4420845314963,5.48015873015873,43.035343035343,6.17597894616857,coniferous-dominant,eastern alps - central,42.8076887615294,4351069.90537222,2615210.16834445,37.9324452271594,5.10289780818361,1.34574789825774,1.0242200860649,-3.83888395344069,-4.90878112166887,-1.03738640195365,0.662208400935402,-1.02404702904391,35.9590626246924
136,AD-13,AD-13,459.425,71.1184998240949,9660.70202737843,0.120253614210001,0.298951262957416,1185.95923045207,19.8689459409284,11690.9236968994,20.1127485369191,6.25,50,10.8966464042211,broadleaved-dominant,eastern alps - south,50.5006291435047,4513482.8042017,2548202.5969094,46.8613864909642,3.13861350903581,1.41946825181205,2.64279685646754,2.79441266860748,1.0767819555398,-0.143533031939347,-1.81649082477559,-3.07244423278287,39.8993111223328
137,AA-12,AA-12,1103.90577507599,72.1098086427791,6594.9842493154,-0.0116765486975588,0.411637289050434,1576.37488018681,15.7906398499595,16215.5414275195,16.022954111722,7.27315914489311,45.4407294832827,6.78739002387218,coniferous-dominant,eastern alps - south,52.5878404660106,4455114.69165,2555139.883,41.8097963133752,3.6309331699075,-0.250733531232822,-1.54051006871105,1.85077535475535,2.38032892753473,0.814947119787589,-2.55202870646245,-1.5504841142822,40.5907260332301
138,K-20,K-20,884.716247139588,73.2573598902762,9257.23983499603,0.0656232729378013,0.449560850001957,811.223660908994,19.1585692583099,8035.32654945147,19.2951877874522,6.55401662049861,63.1578947368421,10.9559322831708,broadleaved-dominant,western alps - south,42.8316577059778,4120650.04871191,2360976.40911469,52.1807135781361,10.977181158706,-3.34538834882752,-1.15498236886342,0.616228277915519,3.48871313295134,-1.05255051136581,0.643009115628903,-3.05987595849968,45.0097518529869
139,D-23,D-23,434.580741704619,73.769356280128,11976.4987927612,-0.0850379666957091,-0.209734888542625,543.337471404252,21.4889599249696,5295.70872540457,21.7967674568167,10.5416836112241,18.1392322706571,7.84884108040153,broadleaved-dominant,western alps - south,38.3785000553127,3976724.83120688,2304279.91544576,13.0440411629647,5.0951911076924,-10.2360695955064,2.9146355721683,0.045880111113507,-6.20464572228959,-2.13115959595422,5.22516604199234,-2.70546313112368,13.8741977399492
140,N-19,N-19,356.532608695652,66.4721460585279,10653.7819528473,0.111686873663122,0.285503756427004,638.76620917194,21.5360313195096,6238.49603464315,21.774112389807,5.51190476190476,76.0869565217391,11.1473667191553,broadleaved-dominant,western alps - south,42.9218813753619,4176365.13697548,2394786.26104887,68.995069312806,7.09188720893319,-3.4,3.68845194086627,4.663495584007,-6.10711992814991,-1.69720462048084,0.571954751548391,-3.0270061617874,61.157325601574
141,F-12,F-12,842.300546448087,75.1536243265062,7852.87690373952,0.141855702341473,0.113005904601259,1254.16365197903,16.9500895135368,12484.391540041,17.1218628907839,6.95535714285714,61.2021857923497,3.31913134648813,coniferous-dominant,western alps - north,61.7008669545429,4019215.21712055,2562284.53238885,60.8734278409369,0.328757951412818,-0.697408133774454,-0.979057821178739,-1.45721505723984,4.13817436121724,0.170458098354133,-3.3267743597055,1.53777276870079,57.9294223575299
142,M-22,M-22,296.08564231738,67.5526026552169,9637.01925995841,0.108843124145012,0.20493524015168,534.75435489036,21.2270259955743,5079.30236654017,21.375485557007,5.34239130434783,38.2871536523929,6.41024710646506,broadleaved-dominant,western alps - south,39.6532248982797,4159681.1110097,2319772.26055464,59.3953239685033,-21.1081703161103,-3.9,4.19505496594607,4.57256227779322,-4.3592467956109,-2.23463994931001,3.90506032328219,-1.20459085764879,57.6309815762403
143,H-16,H-16,1640.71631205674,79.1764113792223,6255.66452361817,-0.0237052363761655,0.138556760303174,877.60474556379,13.0275924043946,8971.12832019346,13.248413367295,8.40112994350283,41.1347517730496,11.1232391721145,coniferous-dominant,western alps - north,37.0417574322308,4059744.50385,2471041.4835,44.4187847553336,-3.28403298228392,-0.183750104246226,1.25461636912673,-4.56309234486403,-4.06979599152681,-0.838914711529412,6.39484478380029,-3.03050033925562,36.664430701747
144,Z-8,Z-8,1498.73825503356,69.3809368625632,5362.81106678476,0.153399489917812,0.305134520164786,1285.07136195355,12.5583426781239,13014.1965785885,12.7716296093259,5.71370558375635,48.5661989017694,4.87821849713162,coniferous-dominant,eastern alps - north,56.7709223685494,4434305.7344,2663266.39664445,47.2143321706277,1.35186673114169,1.31994604116251,0.102393288020746,3.99120967668018,-4.62340217192003,0.37906602145624,-0.654657514684875,-0.411709750920964,44.1912101216388
145,P-12,P-12,952.505535055351,75.9529452011796,8296.9812967058,0.0815763060113884,0.437566207251013,1836.52413677711,17.1323634220073,18152.5404301042,17.3515216652931,7.81447963800905,58.3025830258303,7.11466460897539,broadleaved-dominant,western alps - north,40.735630043023,4226216.16187222,2567153.94005555,51.194403388189,7.10817963764125,-0.34047097591959,-1.35316471748146,-2.25148340303696,4.32207210774446,0.440743788340833,2.70811225330405,-1.89455586271657,50.6350961597309
146,AO-3,AO-3,821.731556653724,69.6125594510089,7054.56998881347,0.132513007392732,0.208418198052538,1146.67568164674,15.8326176859803,11473.3963096584,16.0504431789834,6.37588001224365,44.1228379809389,4.00648850812993,coniferous-dominant,eastern alps - north,58.8085545516425,4746440.09315,2771392.91025556,56.4132548980583,-12.2904169171194,-1.99164058326905,-0.876069622512321,3.86946602483182,2.44204340137831,-0.22298212478279,-0.550415715821117,0.209021300915284,53.3341827081909
147,AH-4,AH-4,870.933726067747,70.9618916854954,6851.97635507156,0.121960958228816,0.146960500281532,1708.30696392113,15.5887435821426,17177.5251561101,15.8102576448502,6.18645908761767,53.0436917034855,4.06313246612078,coniferous-dominant,eastern alps - north,56.705444747654,4600673.55019366,2757729.4942784,51.6075130429978,1.43617866048769,-0.0206833372722297,-1.10285230463371,2.9281796483282,1.87815844903935,0.669740116801205,-0.688413366454326,0.142364313249306,48.4894457765158
148,N-14,N-14,742.38698630137,78.8381342155539,8981.70398850361,0.0397860514138355,0.316478546411604,1737.26188773129,18.5740021904474,17240.9976567046,18.7417066321921,8.3096926713948,48.972602739726,10.5821857523366,broadleaved-dominant,western alps - north,50.4150004147973,4184217.67033392,2519348.67470691,51.0525553802471,-2.07995264052104,1.11813848998187,-0.3571737450715,-4.38434250244921,4.30128896273043,0.657115206898508,-1.77739118623277,-3.15683822951428,45.2161727655638
149,AL-9,AL-9,941.948593402145,69.3638887105128,7376.89232255827,0.148482721562564,0.320969899561319,1371.92410410643,16.1665283433215,13993.7184532982,16.4228073213828,5.15655306178997,60.5545436146529,2.86495844202179,coniferous-dominant,eastern alps - central,57.4579127867963,4684013.2214,2639238.2825,63.3788700900235,-2.82432647537057,1.0338236697268,-1.32782031038586,3.99970909476028,3.19406927918098,0.689206990088407,-0.397733035965727,3.0773089283481,59.5454898833108
150,L-14,L-14,1305.98915401302,76.3397791065116,7433.00884698018,-0.0264376955996485,0.13828664810024,808.392750415109,15.5176818001524,8140.13523868056,15.7394290512337,7.72950819672131,34.9240780911063,9.66308741177951,coniferous-dominant,western alps - north,39.0199733674616,4142980.33285,2519097.7118,46.470156104189,-11.5460780130827,-4.18900861165883,-1.07657360401668,-2.60741523382154,1.70227244688556,-1.02501877986062,4.58068668236479,-3.45880420423814,43.9792234554416
151,S-11,S-11,1373.59409594096,65.3677497638049,6480.09938956767,-0.0334597135209711,0.155377914482982,1538.04469105069,14.0685807225444,15287.687057664,14.358888264965,7.47904191616766,46.4944649446494,10.060887609749,coniferous-dominant,eastern alps - central,47.5919977743853,4288643.03362778,2579167.99714444,45.7385430075082,0.755921937141288,0.14284871609298,-0.722956397623423,4.63029504073643,-1.94379949553483,0.85540912057679,-0.898293696845639,-3.33736867365518,41.8089071532132
152,V-9,V-9,1577.87786259542,76.5274879095438,5897.02699147275,0.0909018157060343,0.193097082338415,943.586510162607,12.3723374504685,9550.0513950793,12.5470490647711,5.94274809160305,44.8200654307525,5.75169518534713,coniferous-dominant,eastern alps - central,47.9795571839524,4351069.90537222,2639238.2825,38.8472125523303,5.97285287842217,0.89670909171081,0.723889223901096,-2.77267209668924,-4.82497839714738,-0.726994266421827,-0.960157767506012,-0.767048337082493,36.6191406109705
153,T-13,T-13,1254.91512915129,70.8690199474135,6519.76044581426,-0.0410208123413329,0.252013236779988,1769.06132156791,14.5714820078206,17694.3742939291,14.7919291083903,6.84239130434783,49.0774907749078,6.89498259840629,coniferous-dominant,eastern alps - south,53.2939854094851,4309451.99087222,2543125.82594444,49.5274739035653,-0.449983128657529,1.72236345773146,-1.28701133160579,3.00525425139517,-0.835160293500393,0.557321490184588,-2.54858357416121,-1.65987625044398,48.5098669852015
154,AL-11,AL-11,915.336029869322,70.4042916288312,7559.92066427774,0.20055013164632,0.508098040322087,1547.36629909833,16.5580498164672,15640.3473006452,16.694606107386,4.53201506591337,57.9962663347853,3.30078580951157,coniferous-dominant,eastern alps - south,60.6068453475992,4684021.97335208,2591197.64152196,61.6009277505023,-3.604661415717,-0.0539472769155616,-1.25545779139465,3.36448845752873,3.63466891593447,0.853445715834473,-2.05408305146569,1.58899533939184,58.639760511519
155,I-16,I-16,1518.2421875,81.4528425596053,6865.46178776857,-0.0466532148964425,0.0299706253790646,869.411217802654,14.208036870583,8957.55971682072,14.430830236355,9.40127388535032,37.890625,14.8921051340804,coniferous-dominant,western alps - south,35.0014927756238,4080553.4611,2459027.42644444,45.2390932274636,-7.34846822746358,-2.74885167280787,0.249104218945628,-5.64890742315084,-1.76756070546675,-0.841612853687438,7.7618439846537,-2.09944180653254,24.0735327461136
156,J-20,J-20,1253.06401384083,71.7826461178164,7287.53256619174,-0.0765099752505357,0.531583967586418,914.819613685391,16.0961966630139,9201.70780509236,16.3375504847604,11.2247474747475,41.8685121107266,5.83161965113016,broadleaved-dominant,western alps - south,42.0895687877699,4101362.41835,2374929.02694445,54.5447879215728,-12.6762758108462,-3.32438072326903,-1.29354947801649,2.17879470441882,3.03647686748229,-0.793924838095534,1.29533961771754,-0.80902374546021,52.3629970899948
157,AD-6,AD-6,1103.73986486486,76.8120815556591,6116.23035416365,0.158774578873711,0.258850717903455,1861.68745777283,14.1913749760576,18604.5830589243,14.4064883208551,7.02616279069767,43.116554054054,3.32460832645339,coniferous-dominant,eastern alps - north,52.1639854804601,4517541.5634,2711322.6249,42.9285764214423,0.187977632611798,1.73870552277969,-1.54049911540505,-3.01346913852873,-1.82760741061771,0.312224516093412,-2.47236622189971,1.522657669806,39.9894039018366
158,L-20,L-20,473.511363636364,66.8448502727749,10746.8614677449,0.11084305515034,0.290504876206714,666.078604938711,21.2747291179644,6598.23398616097,21.4354473119268,7.18666666666667,60.2272727272727,10.1178152239874,broadleaved-dominant,western alps - south,52.1452165940864,4144232.58469344,2367998.78435071,57.4014014193303,2.82587130794247,-2.5385237438208,2.48455149955717,4.64840945263894,-4.62592774777334,-1.54428556286113,-2.46762545005124,-3.31722813188796,53.2631160521139
159,H-18,H-18,600,76.6065425083938,6753.88744032187,-0.0351006905730945,0.291363516145132,800.608774313747,13.2554358528519,8060.8852749614,13.4553238123433,6.52763819095477,48.0519480519481,15.9698500573667,broadleaved-dominant,western alps - south,31.1895403241811,4059744.50385,2422985.2552,51.1390042220917,-3.08705617014365,1.52744477773541,1.0242200860649,-2.84075417132458,-3.76576512235741,-1.0457361139614,10.0098187437897,-1.90254468194639,26.2077234819222
160,X-7,X-7,1205.26726342711,74.2024661662175,6154.85087045546,0.0512949844146001,0.152131257480731,1361.87634538388,13.7677311445431,13914.869771494,13.9955568418275,7.59799554565702,39.9616368286445,8.52556013632368,coniferous-dominant,eastern alps - north,50.5041911550672,4392687.8199,2687294.51075556,39.3478596529036,0.613777175740864,0.0796381164099582,-1.43304523683717,-0.434913108286706,-2.76983317890155,0.669583278393259,-1.81812047494544,-3.28154576571846,40.0331059637843
161,AH-7,AH-7,1425.52401372213,75.2413719599178,5386.11707057564,0.129218395295404,0.303707557982573,1541.43561574974,12.3915334814244,15650.1953632034,12.633968289252,6.28898305084746,39.1509433962264,3.90619064314555,coniferous-dominant,eastern alps - central,53.3046341645445,4600777.3924,2687294.51075556,39.2283048375733,-0.0773614413469019,1.34370570763424,-0.405400878128252,-1.54784718147746,-4.7507779737936,0.853140372738982,-2.54710231378664,0.340392500518311,36.2205580987085
162,AJ-5,AJ-5,1060.95046306267,77.5809687761941,6226.17691128423,0.134128556649277,0.185249976680604,1547.3139845528,14.407023653218,15656.9153872048,14.5941683060389,6.33994016454749,43.8724962308852,3.26617090652398,coniferous-dominant,eastern alps - north,53.7985743114613,4642395.3069,2735350.73905556,40.1811865012658,3.69130972961936,0.738891494448304,-1.52141992374405,-3.60314541008649,-1.35459283206563,0.85292451431753,-2.43059340038597,1.68814258627018,37.1834990485328
163,D-17,D-17,796.648148148148,83.8454848348033,8613.81213964841,0.0865395947818801,0.315510272482645,1031.75812100626,17.8482216298805,10310.8013662074,17.9968746741204,7.73351278600269,51.7543859649123,10.7375321061367,broadleaved-dominant,western alps - south,34.108231022512,3976508.67485,2447013.36935556,51.7940421333775,-0.0396561684652141,1.13607312556113,-0.733361755453382,-7.02979539048189,4.56837175250879,-0.566280263690496,8.26717890756433,-3.11160497035564,45.398015428837
164,F-16,F-16,1278.1816461684,77.1718037097008,6312.07005013239,0.115626850589944,0.22585277579101,1482.46665623606,14.5178680985066,14953.0805034078,14.6633034277111,6.87874659400545,53.0747398297067,3.50841434007925,coniferous-dominant,western alps - south,52.4970461016412,4018126.58935,2471041.4835,47.3682159631875,5.70652386651921,1.47739925654938,-1.19810108957787,-3.30051758941088,-1.17511082698397,0.839901036374716,-2.53965122245253,1.06159238749137,44.5182253038746
165,AQ-1,AQ-1,268.941387559809,72.2105171957367,9686.97774013249,0.0454623051981989,0.0688901142881177,700.771213854026,19.4689371849575,7141.29410295612,19.6512251302781,6.59785932721713,58.8516746411483,4.51903698574622,broadleaved-dominant,eastern alps - north,61.9973358788929,4783167.42687621,2818291.26465405,55.2234525486311,3.62822209251726,-4.23566975328915,4.39927904137723,1.74706880482952,2.61057614290366,-1.3339078705201,-3.67167296575664,-0.23782540921326,51.9740623249911
166,AF-4,AF-4,766.920296570899,66.5351321549126,6896.64189546506,0.110586296700223,0.1455176754827,1613.50463846851,15.9989645108026,16260.4828286441,16.2139516461852,5.33512786002692,56.9972196478221,3.37327703339758,coniferous-dominant,eastern alps - north,59.8613242082074,4562234.56808416,2755755.00839024,57.9522797271051,-0.955060079282994,-0.048644502987444,-0.538771137082083,4.66201199551543,2.79223371849141,0.810277449480332,-1.28978837709717,1.39190022010656,55.0502887351144
167,AJ-11,AJ-11,1030.083500334,70.9769676965864,7002.99838870427,0.165787789001327,0.406786814122352,1743.28512998435,15.897145912643,17632.422367338,16.0940499934964,5.22188139059305,55.9118236472946,3.37200694614311,coniferous-dominant,eastern alps - south,61.164269563011,4641844.11023439,2591800.55398342,56.7163055731977,-0.804481925903097,-0.220427692962545,-1.48987156895565,2.91550802223811,2.53831422194985,0.571915010990472,-2.69454342334459,1.39523172662898,53.8134741478131
168,T-10,T-10,1586.83928571429,75.3519526140987,5499.89314584077,0.101762661562528,0.289589467053745,1235.64443446755,12.2339904716419,12368.3477683294,12.3739284474784,6.1055900621118,37.797619047619,6.30505508506095,coniferous-dominant,eastern alps - central,51.7134126665485,4309451.99087222,2615210.16834445,38.1043788582296,-0.306759810610508,1.55005828920803,0.798103902902231,-1.66095117968579,-4.96007620129783,0.123519832533264,-2.33480945673737,-1.12006432112444,36.2354736275868
169,AH-6,AH-6,1240.79130180969,74.6806845792975,5788.74046841741,0.122519639577174,0.25485487933344,1729.6082894932,13.5355440405324,17429.2384317001,13.745524755729,5.432,44.1914769410391,4.01237989594096,coniferous-dominant,eastern alps - central,56.5825972579568,4600777.3924,2711322.6249,42.2524047194832,1.93907222155587,1.73178738233752,-1.33481417808664,-0.956825266785307,-3.26724184396793,0.61768585104848,-0.755313274370474,0.201844459159794,39.1691923240345
